Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
50	:	1709766465.942	  2978.527	0	0	0	0	samtools cat /Scratch/jill/alignment_results_bwa/1039A_PE.bam /Scratch/jill/alignment_results_bwa/1039A_SE.bam | samtools sort -n --threads 5 | samtools fixmate - - | samtools sort --threads 5 -o /Scratch/jill/alignment_results_bwa/1039A_temp_sorted.bam && sambamba markdup -r -t 5 /Scratch/jill/alignment_results_bwa/1039A_temp_sorted.bam /Scratch/jill/alignment_results_bwa/1039A.bam && rm /Scratch/jill/alignment_results_bwa/1039A_temp_sorted.bam
57	:	1709769347.965	   980.549	0	0	0	0	samtools cat /Scratch/jill/alignment_results_bwa/1041B_PE.bam /Scratch/jill/alignment_results_bwa/1041B_SE.bam | samtools sort -n --threads 5 | samtools fixmate - - | samtools sort --threads 5 -o /Scratch/jill/alignment_results_bwa/1041B_temp_sorted.bam && sambamba markdup -r -t 5 /Scratch/jill/alignment_results_bwa/1041B_temp_sorted.bam /Scratch/jill/alignment_results_bwa/1041B.bam && rm /Scratch/jill/alignment_results_bwa/1041B_temp_sorted.bam
55	:	1709768822.049	  1750.372	0	0	0	0	samtools cat /Scratch/jill/alignment_results_bwa/1040C_PE.bam /Scratch/jill/alignment_results_bwa/1040C_SE.bam | samtools sort -n --threads 5 | samtools fixmate - - | samtools sort --threads 5 -o /Scratch/jill/alignment_results_bwa/1040C_temp_sorted.bam && sambamba markdup -r -t 5 /Scratch/jill/alignment_results_bwa/1040C_temp_sorted.bam /Scratch/jill/alignment_results_bwa/1040C.bam && rm /Scratch/jill/alignment_results_bwa/1040C_temp_sorted.bam
56	:	1709769296.430	  1412.582	0	0	0	0	samtools cat /Scratch/jill/alignment_results_bwa/1040D_PE.bam /Scratch/jill/alignment_results_bwa/1040D_SE.bam | samtools sort -n --threads 5 | samtools fixmate - - | samtools sort --threads 5 -o /Scratch/jill/alignment_results_bwa/1040D_temp_sorted.bam && sambamba markdup -r -t 5 /Scratch/jill/alignment_results_bwa/1040D_temp_sorted.bam /Scratch/jill/alignment_results_bwa/1040D.bam && rm /Scratch/jill/alignment_results_bwa/1040D_temp_sorted.bam
54	:	1709768287.496	  2673.668	0	0	0	0	samtools cat /Scratch/jill/alignment_results_bwa/1040B_PE.bam /Scratch/jill/alignment_results_bwa/1040B_SE.bam | samtools sort -n --threads 5 | samtools fixmate - - | samtools sort --threads 5 -o /Scratch/jill/alignment_results_bwa/1040B_temp_sorted.bam && sambamba markdup -r -t 5 /Scratch/jill/alignment_results_bwa/1040B_temp_sorted.bam /Scratch/jill/alignment_results_bwa/1040B.bam && rm /Scratch/jill/alignment_results_bwa/1040B_temp_sorted.bam
62	:	1709770961.171	   576.096	0	0	0	0	samtools cat /Scratch/jill/alignment_results_bwa/1043A_PE.bam /Scratch/jill/alignment_results_bwa/1043A_SE.bam | samtools sort -n --threads 5 | samtools fixmate - - | samtools sort --threads 5 -o /Scratch/jill/alignment_results_bwa/1043A_temp_sorted.bam && sambamba markdup -r -t 5 /Scratch/jill/alignment_results_bwa/1043A_temp_sorted.bam /Scratch/jill/alignment_results_bwa/1043A.bam && rm /Scratch/jill/alignment_results_bwa/1043A_temp_sorted.bam
58	:	1709769444.475	  2164.830	0	0	0	0	samtools cat /Scratch/jill/alignment_results_bwa/1042A_PE.bam /Scratch/jill/alignment_results_bwa/1042A_SE.bam | samtools sort -n --threads 5 | samtools fixmate - - | samtools sort --threads 5 -o /Scratch/jill/alignment_results_bwa/1042A_temp_sorted.bam && sambamba markdup -r -t 5 /Scratch/jill/alignment_results_bwa/1042A_temp_sorted.bam /Scratch/jill/alignment_results_bwa/1042A.bam && rm /Scratch/jill/alignment_results_bwa/1042A_temp_sorted.bam
59	:	1709770328.521	  1739.551	0	0	0	0	samtools cat /Scratch/jill/alignment_results_bwa/1042B_PE.bam /Scratch/jill/alignment_results_bwa/1042B_SE.bam | samtools sort -n --threads 5 | samtools fixmate - - | samtools sort --threads 5 -o /Scratch/jill/alignment_results_bwa/1042B_temp_sorted.bam && sambamba markdup -r -t 5 /Scratch/jill/alignment_results_bwa/1042B_temp_sorted.bam /Scratch/jill/alignment_results_bwa/1042B.bam && rm /Scratch/jill/alignment_results_bwa/1042B_temp_sorted.bam
64	:	1709771609.312	  7100.826	0	0	0	0	samtools cat /Scratch/jill/alignment_results_bwa/1043C_PE.bam /Scratch/jill/alignment_results_bwa/1043C_SE.bam | samtools sort -n --threads 5 | samtools fixmate - - | samtools sort --threads 5 -o /Scratch/jill/alignment_results_bwa/1043C_temp_sorted.bam && sambamba markdup -r -t 5 /Scratch/jill/alignment_results_bwa/1043C_temp_sorted.bam /Scratch/jill/alignment_results_bwa/1043C.bam && rm /Scratch/jill/alignment_results_bwa/1043C_temp_sorted.bam
60	:	1709770572.428	  9331.687	0	0	0	0	samtools cat /Scratch/jill/alignment_results_bwa/1042C_PE.bam /Scratch/jill/alignment_results_bwa/1042C_SE.bam | samtools sort -n --threads 5 | samtools fixmate - - | samtools sort --threads 5 -o /Scratch/jill/alignment_results_bwa/1042C_temp_sorted.bam && sambamba markdup -r -t 5 /Scratch/jill/alignment_results_bwa/1042C_temp_sorted.bam /Scratch/jill/alignment_results_bwa/1042C.bam && rm /Scratch/jill/alignment_results_bwa/1042C_temp_sorted.bam
63	:	1709771537.275	  9351.348	0	0	0	0	samtools cat /Scratch/jill/alignment_results_bwa/1043B_PE.bam /Scratch/jill/alignment_results_bwa/1043B_SE.bam | samtools sort -n --threads 5 | samtools fixmate - - | samtools sort --threads 5 -o /Scratch/jill/alignment_results_bwa/1043B_temp_sorted.bam && sambamba markdup -r -t 5 /Scratch/jill/alignment_results_bwa/1043B_temp_sorted.bam /Scratch/jill/alignment_results_bwa/1043B.bam && rm /Scratch/jill/alignment_results_bwa/1043B_temp_sorted.bam
61	:	1709770709.018	 11026.808	0	0	0	0	samtools cat /Scratch/jill/alignment_results_bwa/1042D_PE.bam /Scratch/jill/alignment_results_bwa/1042D_SE.bam | samtools sort -n --threads 5 | samtools fixmate - - | samtools sort --threads 5 -o /Scratch/jill/alignment_results_bwa/1042D_temp_sorted.bam && sambamba markdup -r -t 5 /Scratch/jill/alignment_results_bwa/1042D_temp_sorted.bam /Scratch/jill/alignment_results_bwa/1042D.bam && rm /Scratch/jill/alignment_results_bwa/1042D_temp_sorted.bam
65	:	1709772068.078	  9894.154	0	0	0	0	samtools cat /Scratch/jill/alignment_results_bwa/1044A_PE.bam /Scratch/jill/alignment_results_bwa/1044A_SE.bam | samtools sort -n --threads 5 | samtools fixmate - - | samtools sort --threads 5 -o /Scratch/jill/alignment_results_bwa/1044A_temp_sorted.bam && sambamba markdup -r -t 5 /Scratch/jill/alignment_results_bwa/1044A_temp_sorted.bam /Scratch/jill/alignment_results_bwa/1044A.bam && rm /Scratch/jill/alignment_results_bwa/1044A_temp_sorted.bam
67	:	1709779904.120	  3892.706	0	0	0	0	samtools cat /Scratch/jill/alignment_results_bwa/1044C_PE.bam /Scratch/jill/alignment_results_bwa/1044C_SE.bam | samtools sort -n --threads 5 | samtools fixmate - - | samtools sort --threads 5 -o /Scratch/jill/alignment_results_bwa/1044C_temp_sorted.bam && sambamba markdup -r -t 5 /Scratch/jill/alignment_results_bwa/1044C_temp_sorted.bam /Scratch/jill/alignment_results_bwa/1044C.bam && rm /Scratch/jill/alignment_results_bwa/1044C_temp_sorted.bam
66	:	1709778710.145	  6999.555	0	0	0	0	samtools cat /Scratch/jill/alignment_results_bwa/1044B_PE.bam /Scratch/jill/alignment_results_bwa/1044B_SE.bam | samtools sort -n --threads 5 | samtools fixmate - - | samtools sort --threads 5 -o /Scratch/jill/alignment_results_bwa/1044B_temp_sorted.bam && sambamba markdup -r -t 5 /Scratch/jill/alignment_results_bwa/1044B_temp_sorted.bam /Scratch/jill/alignment_results_bwa/1044B.bam && rm /Scratch/jill/alignment_results_bwa/1044B_temp_sorted.bam
70	:	1709781962.238	  5698.198	0	0	0	0	samtools cat /Scratch/jill/alignment_results_bwa/1045C_PE.bam /Scratch/jill/alignment_results_bwa/1045C_SE.bam | samtools sort -n --threads 5 | samtools fixmate - - | samtools sort --threads 5 -o /Scratch/jill/alignment_results_bwa/1045C_temp_sorted.bam && sambamba markdup -r -t 5 /Scratch/jill/alignment_results_bwa/1045C_temp_sorted.bam /Scratch/jill/alignment_results_bwa/1045C.bam && rm /Scratch/jill/alignment_results_bwa/1045C_temp_sorted.bam
72	:	1709785709.705	  2947.148	0	0	0	0	samtools cat /Scratch/jill/alignment_results_bwa/1046A_PE.bam /Scratch/jill/alignment_results_bwa/1046A_SE.bam | samtools sort -n --threads 5 | samtools fixmate - - | samtools sort --threads 5 -o /Scratch/jill/alignment_results_bwa/1046A_temp_sorted.bam && sambamba markdup -r -t 5 /Scratch/jill/alignment_results_bwa/1046A_temp_sorted.bam /Scratch/jill/alignment_results_bwa/1046A.bam && rm /Scratch/jill/alignment_results_bwa/1046A_temp_sorted.bam
73	:	1709787660.444	  3164.904	0	0	0	0	samtools cat /Scratch/jill/alignment_results_bwa/1046B_PE.bam /Scratch/jill/alignment_results_bwa/1046B_SE.bam | samtools sort -n --threads 5 | samtools fixmate - - | samtools sort --threads 5 -o /Scratch/jill/alignment_results_bwa/1046B_temp_sorted.bam && sambamba markdup -r -t 5 /Scratch/jill/alignment_results_bwa/1046B_temp_sorted.bam /Scratch/jill/alignment_results_bwa/1046B.bam && rm /Scratch/jill/alignment_results_bwa/1046B_temp_sorted.bam
74	:	1709788656.859	  3479.865	0	0	0	0	samtools cat /Scratch/jill/alignment_results_bwa/1046C_PE.bam /Scratch/jill/alignment_results_bwa/1046C_SE.bam | samtools sort -n --threads 5 | samtools fixmate - - | samtools sort --threads 5 -o /Scratch/jill/alignment_results_bwa/1046C_temp_sorted.bam && sambamba markdup -r -t 5 /Scratch/jill/alignment_results_bwa/1046C_temp_sorted.bam /Scratch/jill/alignment_results_bwa/1046C.bam && rm /Scratch/jill/alignment_results_bwa/1046C_temp_sorted.bam
71	:	1709783796.882	  8766.016	0	0	0	0	samtools cat /Scratch/jill/alignment_results_bwa/1045D_PE.bam /Scratch/jill/alignment_results_bwa/1045D_SE.bam | samtools sort -n --threads 5 | samtools fixmate - - | samtools sort --threads 5 -o /Scratch/jill/alignment_results_bwa/1045D_temp_sorted.bam && sambamba markdup -r -t 5 /Scratch/jill/alignment_results_bwa/1045D_temp_sorted.bam /Scratch/jill/alignment_results_bwa/1045D.bam && rm /Scratch/jill/alignment_results_bwa/1045D_temp_sorted.bam
75	:	1709790825.358	  1791.049	0	0	0	0	samtools cat /Scratch/jill/alignment_results_bwa/1046D_PE.bam /Scratch/jill/alignment_results_bwa/1046D_SE.bam | samtools sort -n --threads 5 | samtools fixmate - - | samtools sort --threads 5 -o /Scratch/jill/alignment_results_bwa/1046D_temp_sorted.bam && sambamba markdup -r -t 5 /Scratch/jill/alignment_results_bwa/1046D_temp_sorted.bam /Scratch/jill/alignment_results_bwa/1046D.bam && rm /Scratch/jill/alignment_results_bwa/1046D_temp_sorted.bam
69	:	1709781735.833	 11116.726	0	0	0	0	samtools cat /Scratch/jill/alignment_results_bwa/1045B_PE.bam /Scratch/jill/alignment_results_bwa/1045B_SE.bam | samtools sort -n --threads 5 | samtools fixmate - - | samtools sort --threads 5 -o /Scratch/jill/alignment_results_bwa/1045B_temp_sorted.bam && sambamba markdup -r -t 5 /Scratch/jill/alignment_results_bwa/1045B_temp_sorted.bam /Scratch/jill/alignment_results_bwa/1045B.bam && rm /Scratch/jill/alignment_results_bwa/1045B_temp_sorted.bam
68	:	1709780888.629	 12112.480	0	0	1	0	samtools cat /Scratch/jill/alignment_results_bwa/1045A_PE.bam /Scratch/jill/alignment_results_bwa/1045A_SE.bam | samtools sort -n --threads 5 | samtools fixmate - - | samtools sort --threads 5 -o /Scratch/jill/alignment_results_bwa/1045A_temp_sorted.bam && sambamba markdup -r -t 5 /Scratch/jill/alignment_results_bwa/1045A_temp_sorted.bam /Scratch/jill/alignment_results_bwa/1045A.bam && rm /Scratch/jill/alignment_results_bwa/1045A_temp_sorted.bam
76	:	1709792136.731	  1140.647	0	0	0	0	samtools cat /Scratch/jill/alignment_results_bwa/1047A_PE.bam /Scratch/jill/alignment_results_bwa/1047A_SE.bam | samtools sort -n --threads 5 | samtools fixmate - - | samtools sort --threads 5 -o /Scratch/jill/alignment_results_bwa/1047A_temp_sorted.bam && sambamba markdup -r -t 5 /Scratch/jill/alignment_results_bwa/1047A_temp_sorted.bam /Scratch/jill/alignment_results_bwa/1047A.bam && rm /Scratch/jill/alignment_results_bwa/1047A_temp_sorted.bam
78	:	1709792616.414	  1175.507	0	0	0	0	samtools cat /Scratch/jill/alignment_results_bwa/1047C_PE.bam /Scratch/jill/alignment_results_bwa/1047C_SE.bam | samtools sort -n --threads 5 | samtools fixmate - - | samtools sort --threads 5 -o /Scratch/jill/alignment_results_bwa/1047C_temp_sorted.bam && sambamba markdup -r -t 5 /Scratch/jill/alignment_results_bwa/1047C_temp_sorted.bam /Scratch/jill/alignment_results_bwa/1047C.bam && rm /Scratch/jill/alignment_results_bwa/1047C_temp_sorted.bam
81	:	1709793277.387	   893.033	0	0	0	0	samtools cat /Scratch/jill/alignment_results_bwa/1048C_PE.bam /Scratch/jill/alignment_results_bwa/1048C_SE.bam | samtools sort -n --threads 5 | samtools fixmate - - | samtools sort --threads 5 -o /Scratch/jill/alignment_results_bwa/1048C_temp_sorted.bam && sambamba markdup -r -t 5 /Scratch/jill/alignment_results_bwa/1048C_temp_sorted.bam /Scratch/jill/alignment_results_bwa/1048C.bam && rm /Scratch/jill/alignment_results_bwa/1048C_temp_sorted.bam
80	:	1709793001.116	  1302.319	0	0	0	0	samtools cat /Scratch/jill/alignment_results_bwa/1048B_PE.bam /Scratch/jill/alignment_results_bwa/1048B_SE.bam | samtools sort -n --threads 5 | samtools fixmate - - | samtools sort --threads 5 -o /Scratch/jill/alignment_results_bwa/1048B_temp_sorted.bam && sambamba markdup -r -t 5 /Scratch/jill/alignment_results_bwa/1048B_temp_sorted.bam /Scratch/jill/alignment_results_bwa/1048B.bam && rm /Scratch/jill/alignment_results_bwa/1048B_temp_sorted.bam
77	:	1709792562.904	  1970.033	0	0	0	0	samtools cat /Scratch/jill/alignment_results_bwa/1047B_PE.bam /Scratch/jill/alignment_results_bwa/1047B_SE.bam | samtools sort -n --threads 5 | samtools fixmate - - | samtools sort --threads 5 -o /Scratch/jill/alignment_results_bwa/1047B_temp_sorted.bam && sambamba markdup -r -t 5 /Scratch/jill/alignment_results_bwa/1047B_temp_sorted.bam /Scratch/jill/alignment_results_bwa/1047B.bam && rm /Scratch/jill/alignment_results_bwa/1047B_temp_sorted.bam
79	:	1709792852.566	  1950.891	0	0	0	0	samtools cat /Scratch/jill/alignment_results_bwa/1048A_PE.bam /Scratch/jill/alignment_results_bwa/1048A_SE.bam | samtools sort -n --threads 5 | samtools fixmate - - | samtools sort --threads 5 -o /Scratch/jill/alignment_results_bwa/1048A_temp_sorted.bam && sambamba markdup -r -t 5 /Scratch/jill/alignment_results_bwa/1048A_temp_sorted.bam /Scratch/jill/alignment_results_bwa/1048A.bam && rm /Scratch/jill/alignment_results_bwa/1048A_temp_sorted.bam
82	:	1709793791.929	  2484.371	0	0	0	0	samtools cat /Scratch/jill/alignment_results_bwa/1048D_PE.bam /Scratch/jill/alignment_results_bwa/1048D_SE.bam | samtools sort -n --threads 5 | samtools fixmate - - | samtools sort --threads 5 -o /Scratch/jill/alignment_results_bwa/1048D_temp_sorted.bam && sambamba markdup -r -t 5 /Scratch/jill/alignment_results_bwa/1048D_temp_sorted.bam /Scratch/jill/alignment_results_bwa/1048D.bam && rm /Scratch/jill/alignment_results_bwa/1048D_temp_sorted.bam
86	:	1709794803.472	  3644.566	0	0	0	0	samtools cat /Scratch/jill/alignment_results_bwa/1049D_PE.bam /Scratch/jill/alignment_results_bwa/1049D_SE.bam | samtools sort -n --threads 5 | samtools fixmate - - | samtools sort --threads 5 -o /Scratch/jill/alignment_results_bwa/1049D_temp_sorted.bam && sambamba markdup -r -t 5 /Scratch/jill/alignment_results_bwa/1049D_temp_sorted.bam /Scratch/jill/alignment_results_bwa/1049D.bam && rm /Scratch/jill/alignment_results_bwa/1049D_temp_sorted.bam
83	:	1709794170.428	  7122.993	0	0	0	0	samtools cat /Scratch/jill/alignment_results_bwa/1049A_PE.bam /Scratch/jill/alignment_results_bwa/1049A_SE.bam | samtools sort -n --threads 5 | samtools fixmate - - | samtools sort --threads 5 -o /Scratch/jill/alignment_results_bwa/1049A_temp_sorted.bam && sambamba markdup -r -t 5 /Scratch/jill/alignment_results_bwa/1049A_temp_sorted.bam /Scratch/jill/alignment_results_bwa/1049A.bam && rm /Scratch/jill/alignment_results_bwa/1049A_temp_sorted.bam
87	:	1709796276.320	  5725.982	0	0	0	0	samtools cat /Scratch/jill/alignment_results_bwa/1050A_PE.bam /Scratch/jill/alignment_results_bwa/1050A_SE.bam | samtools sort -n --threads 5 | samtools fixmate - - | samtools sort --threads 5 -o /Scratch/jill/alignment_results_bwa/1050A_temp_sorted.bam && sambamba markdup -r -t 5 /Scratch/jill/alignment_results_bwa/1050A_temp_sorted.bam /Scratch/jill/alignment_results_bwa/1050A.bam && rm /Scratch/jill/alignment_results_bwa/1050A_temp_sorted.bam
85	:	1709794532.944	  8004.586	0	0	0	0	samtools cat /Scratch/jill/alignment_results_bwa/1049C_PE.bam /Scratch/jill/alignment_results_bwa/1049C_SE.bam | samtools sort -n --threads 5 | samtools fixmate - - | samtools sort --threads 5 -o /Scratch/jill/alignment_results_bwa/1049C_temp_sorted.bam && sambamba markdup -r -t 5 /Scratch/jill/alignment_results_bwa/1049C_temp_sorted.bam /Scratch/jill/alignment_results_bwa/1049C.bam && rm /Scratch/jill/alignment_results_bwa/1049C_temp_sorted.bam
88	:	1709798448.045	  4204.756	0	0	0	0	samtools cat /Scratch/jill/alignment_results_bwa/1050B_PE.bam /Scratch/jill/alignment_results_bwa/1050B_SE.bam | samtools sort -n --threads 5 | samtools fixmate - - | samtools sort --threads 5 -o /Scratch/jill/alignment_results_bwa/1050B_temp_sorted.bam && sambamba markdup -r -t 5 /Scratch/jill/alignment_results_bwa/1050B_temp_sorted.bam /Scratch/jill/alignment_results_bwa/1050B.bam && rm /Scratch/jill/alignment_results_bwa/1050B_temp_sorted.bam
89	:	1709801293.428	  1951.674	0	0	0	0	samtools cat /Scratch/jill/alignment_results_bwa/1050C_PE.bam /Scratch/jill/alignment_results_bwa/1050C_SE.bam | samtools sort -n --threads 5 | samtools fixmate - - | samtools sort --threads 5 -o /Scratch/jill/alignment_results_bwa/1050C_temp_sorted.bam && sambamba markdup -r -t 5 /Scratch/jill/alignment_results_bwa/1050C_temp_sorted.bam /Scratch/jill/alignment_results_bwa/1050C.bam && rm /Scratch/jill/alignment_results_bwa/1050C_temp_sorted.bam
84	:	1709794303.442	  9090.254	0	0	0	0	samtools cat /Scratch/jill/alignment_results_bwa/1049B_PE.bam /Scratch/jill/alignment_results_bwa/1049B_SE.bam | samtools sort -n --threads 5 | samtools fixmate - - | samtools sort --threads 5 -o /Scratch/jill/alignment_results_bwa/1049B_temp_sorted.bam && sambamba markdup -r -t 5 /Scratch/jill/alignment_results_bwa/1049B_temp_sorted.bam /Scratch/jill/alignment_results_bwa/1049B.bam && rm /Scratch/jill/alignment_results_bwa/1049B_temp_sorted.bam
92	:	1709802652.808	   954.366	0	0	0	0	samtools cat /Scratch/jill/alignment_results_bwa/1052A_PE.bam /Scratch/jill/alignment_results_bwa/1052A_SE.bam | samtools sort -n --threads 5 | samtools fixmate - - | samtools sort --threads 5 -o /Scratch/jill/alignment_results_bwa/1052A_temp_sorted.bam && sambamba markdup -r -t 5 /Scratch/jill/alignment_results_bwa/1052A_temp_sorted.bam /Scratch/jill/alignment_results_bwa/1052A.bam && rm /Scratch/jill/alignment_results_bwa/1052A_temp_sorted.bam
95	:	1709803607.181	  2017.684	0	0	0	0	samtools cat /Scratch/jill/alignment_results_bwa/1053B_PE.bam /Scratch/jill/alignment_results_bwa/1053B_SE.bam | samtools sort -n --threads 5 | samtools fixmate - - | samtools sort --threads 5 -o /Scratch/jill/alignment_results_bwa/1053B_temp_sorted.bam && sambamba markdup -r -t 5 /Scratch/jill/alignment_results_bwa/1053B_temp_sorted.bam /Scratch/jill/alignment_results_bwa/1053B.bam && rm /Scratch/jill/alignment_results_bwa/1053B_temp_sorted.bam
94	:	1709803393.702	  2639.453	0	0	0	0	samtools cat /Scratch/jill/alignment_results_bwa/1053A_PE.bam /Scratch/jill/alignment_results_bwa/1053A_SE.bam | samtools sort -n --threads 5 | samtools fixmate - - | samtools sort --threads 5 -o /Scratch/jill/alignment_results_bwa/1053A_temp_sorted.bam && sambamba markdup -r -t 5 /Scratch/jill/alignment_results_bwa/1053A_temp_sorted.bam /Scratch/jill/alignment_results_bwa/1053A.bam && rm /Scratch/jill/alignment_results_bwa/1053A_temp_sorted.bam
91	:	1709802537.538	  3668.353	0	0	0	0	samtools cat /Scratch/jill/alignment_results_bwa/1051A_PE.bam /Scratch/jill/alignment_results_bwa/1051A_SE.bam | samtools sort -n --threads 5 | samtools fixmate - - | samtools sort --threads 5 -o /Scratch/jill/alignment_results_bwa/1051A_temp_sorted.bam && sambamba markdup -r -t 5 /Scratch/jill/alignment_results_bwa/1051A_temp_sorted.bam /Scratch/jill/alignment_results_bwa/1051A.bam && rm /Scratch/jill/alignment_results_bwa/1051A_temp_sorted.bam
93	:	1709803245.109	  3324.824	0	0	0	0	samtools cat /Scratch/jill/alignment_results_bwa/1052B_PE.bam /Scratch/jill/alignment_results_bwa/1052B_SE.bam | samtools sort -n --threads 5 | samtools fixmate - - | samtools sort --threads 5 -o /Scratch/jill/alignment_results_bwa/1052B_temp_sorted.bam && sambamba markdup -r -t 5 /Scratch/jill/alignment_results_bwa/1052B_temp_sorted.bam /Scratch/jill/alignment_results_bwa/1052B.bam && rm /Scratch/jill/alignment_results_bwa/1052B_temp_sorted.bam
90	:	1709802002.309	  4900.260	0	0	0	0	samtools cat /Scratch/jill/alignment_results_bwa/1050D_PE.bam /Scratch/jill/alignment_results_bwa/1050D_SE.bam | samtools sort -n --threads 5 | samtools fixmate - - | samtools sort --threads 5 -o /Scratch/jill/alignment_results_bwa/1050D_temp_sorted.bam && sambamba markdup -r -t 5 /Scratch/jill/alignment_results_bwa/1050D_temp_sorted.bam /Scratch/jill/alignment_results_bwa/1050D.bam && rm /Scratch/jill/alignment_results_bwa/1050D_temp_sorted.bam
98	:	1709806205.898	  1530.448	0	0	0	0	samtools cat /Scratch/jill/alignment_results_bwa/BC3_PE.bam /Scratch/jill/alignment_results_bwa/BC3_SE.bam | samtools sort -n --threads 5 | samtools fixmate - - | samtools sort --threads 5 -o /Scratch/jill/alignment_results_bwa/BC3_temp_sorted.bam && sambamba markdup -r -t 5 /Scratch/jill/alignment_results_bwa/BC3_temp_sorted.bam /Scratch/jill/alignment_results_bwa/BC3.bam && rm /Scratch/jill/alignment_results_bwa/BC3_temp_sorted.bam
96	:	1709805624.871	  2122.325	0	0	0	0	samtools cat /Scratch/jill/alignment_results_bwa/BC1_PE.bam /Scratch/jill/alignment_results_bwa/BC1_SE.bam | samtools sort -n --threads 5 | samtools fixmate - - | samtools sort --threads 5 -o /Scratch/jill/alignment_results_bwa/BC1_temp_sorted.bam && sambamba markdup -r -t 5 /Scratch/jill/alignment_results_bwa/BC1_temp_sorted.bam /Scratch/jill/alignment_results_bwa/BC1.bam && rm /Scratch/jill/alignment_results_bwa/BC1_temp_sorted.bam
100	:	1709806902.577	  1277.647	0	0	0	0	samtools cat /Scratch/jill/alignment_results_bwa/BC5_PE.bam /Scratch/jill/alignment_results_bwa/BC5_SE.bam | samtools sort -n --threads 5 | samtools fixmate - - | samtools sort --threads 5 -o /Scratch/jill/alignment_results_bwa/BC5_temp_sorted.bam && sambamba markdup -r -t 5 /Scratch/jill/alignment_results_bwa/BC5_temp_sorted.bam /Scratch/jill/alignment_results_bwa/BC5.bam && rm /Scratch/jill/alignment_results_bwa/BC5_temp_sorted.bam
97	:	1709806033.161	  2917.844	0	0	0	0	samtools cat /Scratch/jill/alignment_results_bwa/BC2_PE.bam /Scratch/jill/alignment_results_bwa/BC2_SE.bam | samtools sort -n --threads 5 | samtools fixmate - - | samtools sort --threads 5 -o /Scratch/jill/alignment_results_bwa/BC2_temp_sorted.bam && sambamba markdup -r -t 5 /Scratch/jill/alignment_results_bwa/BC2_temp_sorted.bam /Scratch/jill/alignment_results_bwa/BC2.bam && rm /Scratch/jill/alignment_results_bwa/BC2_temp_sorted.bam
101	:	1709807736.353	  1610.506	0	0	0	0	samtools cat /Scratch/jill/alignment_results_bwa/BC6_PE.bam /Scratch/jill/alignment_results_bwa/BC6_SE.bam | samtools sort -n --threads 5 | samtools fixmate - - | samtools sort --threads 5 -o /Scratch/jill/alignment_results_bwa/BC6_temp_sorted.bam && sambamba markdup -r -t 5 /Scratch/jill/alignment_results_bwa/BC6_temp_sorted.bam /Scratch/jill/alignment_results_bwa/BC6.bam && rm /Scratch/jill/alignment_results_bwa/BC6_temp_sorted.bam
102	:	1709807747.202	  1843.619	0	0	0	0	samtools cat /Scratch/jill/alignment_results_bwa/BC7_PE.bam /Scratch/jill/alignment_results_bwa/BC7_SE.bam | samtools sort -n --threads 5 | samtools fixmate - - | samtools sort --threads 5 -o /Scratch/jill/alignment_results_bwa/BC7_temp_sorted.bam && sambamba markdup -r -t 5 /Scratch/jill/alignment_results_bwa/BC7_temp_sorted.bam /Scratch/jill/alignment_results_bwa/BC7.bam && rm /Scratch/jill/alignment_results_bwa/BC7_temp_sorted.bam
99	:	1709806569.938	  3233.488	0	0	0	0	samtools cat /Scratch/jill/alignment_results_bwa/BC4_PE.bam /Scratch/jill/alignment_results_bwa/BC4_SE.bam | samtools sort -n --threads 5 | samtools fixmate - - | samtools sort --threads 5 -o /Scratch/jill/alignment_results_bwa/BC4_temp_sorted.bam && sambamba markdup -r -t 5 /Scratch/jill/alignment_results_bwa/BC4_temp_sorted.bam /Scratch/jill/alignment_results_bwa/BC4.bam && rm /Scratch/jill/alignment_results_bwa/BC4_temp_sorted.bam
103	:	1709808180.229	  1793.302	0	0	0	0	samtools cat /Scratch/jill/alignment_results_bwa/BC8_PE.bam /Scratch/jill/alignment_results_bwa/BC8_SE.bam | samtools sort -n --threads 5 | samtools fixmate - - | samtools sort --threads 5 -o /Scratch/jill/alignment_results_bwa/BC8_temp_sorted.bam && sambamba markdup -r -t 5 /Scratch/jill/alignment_results_bwa/BC8_temp_sorted.bam /Scratch/jill/alignment_results_bwa/BC8.bam && rm /Scratch/jill/alignment_results_bwa/BC8_temp_sorted.bam
104	:	1709808951.028	  1408.568	0	0	0	0	samtools cat /Scratch/jill/alignment_results_bwa/BC9_PE.bam /Scratch/jill/alignment_results_bwa/BC9_SE.bam | samtools sort -n --threads 5 | samtools fixmate - - | samtools sort --threads 5 -o /Scratch/jill/alignment_results_bwa/BC9_temp_sorted.bam && sambamba markdup -r -t 5 /Scratch/jill/alignment_results_bwa/BC9_temp_sorted.bam /Scratch/jill/alignment_results_bwa/BC9.bam && rm /Scratch/jill/alignment_results_bwa/BC9_temp_sorted.bam
