Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
78	:	1709448739.449	 11351.716	0	0	0	0	bwa mem -t 5 -R '@RG\tID:1047C\tSM:1047C\tPL:ILLUMINA' /Scratch/jill/reference/bslug.final.fa.gz /Scratch/jill/alignment_results_fastp/1047C_1.fq.gz /Scratch/jill/alignment_results_fastp/1047C_2.fq.gz | samtools sort -@ 5 -o /Scratch/jill/alignment_results_bwa/1047C_PE.bam
74	:	1709427734.276	 34184.190	0	0	0	0	bwa mem -t 5 -R '@RG\tID:1046C\tSM:1046C\tPL:ILLUMINA' /Scratch/jill/reference/bslug.final.fa.gz /Scratch/jill/alignment_results_fastp/1046C_1.fq.gz /Scratch/jill/alignment_results_fastp/1046C_2.fq.gz | samtools sort -@ 5 -o /Scratch/jill/alignment_results_bwa/1046C_PE.bam
80	:	1709457176.347	  8710.041	0	0	0	0	bwa mem -t 5 -R '@RG\tID:1048B\tSM:1048B\tPL:ILLUMINA' /Scratch/jill/reference/bslug.final.fa.gz /Scratch/jill/alignment_results_fastp/1048B_1.fq.gz /Scratch/jill/alignment_results_fastp/1048B_2.fq.gz | samtools sort -@ 5 -o /Scratch/jill/alignment_results_bwa/1048B_PE.bam
77	:	1709447812.040	 18089.959	0	0	0	0	bwa mem -t 5 -R '@RG\tID:1047B\tSM:1047B\tPL:ILLUMINA' /Scratch/jill/reference/bslug.final.fa.gz /Scratch/jill/alignment_results_fastp/1047B_1.fq.gz /Scratch/jill/alignment_results_fastp/1047B_2.fq.gz | samtools sort -@ 5 -o /Scratch/jill/alignment_results_bwa/1047B_PE.bam
81	:	1709459940.248	  8396.318	0	0	0	0	bwa mem -t 5 -R '@RG\tID:1048C\tSM:1048C\tPL:ILLUMINA' /Scratch/jill/reference/bslug.final.fa.gz /Scratch/jill/alignment_results_fastp/1048C_1.fq.gz /Scratch/jill/alignment_results_fastp/1048C_2.fq.gz | samtools sort -@ 5 -o /Scratch/jill/alignment_results_bwa/1048C_PE.bam
79	:	1709455355.390	 17334.632	0	0	0	0	bwa mem -t 5 -R '@RG\tID:1048A\tSM:1048A\tPL:ILLUMINA' /Scratch/jill/reference/bslug.final.fa.gz /Scratch/jill/alignment_results_fastp/1048A_1.fq.gz /Scratch/jill/alignment_results_fastp/1048A_2.fq.gz | samtools sort -@ 5 -o /Scratch/jill/alignment_results_bwa/1048A_PE.bam
61	:	1709350376.856	124200.863	0	0	0	0	bwa mem -t 5 -R '@RG\tID:1042D\tSM:1042D\tPL:ILLUMINA' /Scratch/jill/reference/bslug.final.fa.gz /Scratch/jill/alignment_results_fastp/1042D_1.fq.gz /Scratch/jill/alignment_results_fastp/1042D_2.fq.gz | samtools sort -@ 5 -o /Scratch/jill/alignment_results_bwa/1042D_PE.bam
71	:	1709390233.383	 91212.864	0	0	0	0	bwa mem -t 5 -R '@RG\tID:1045D\tSM:1045D\tPL:ILLUMINA' /Scratch/jill/reference/bslug.final.fa.gz /Scratch/jill/alignment_results_fastp/1045D_1.fq.gz /Scratch/jill/alignment_results_fastp/1045D_2.fq.gz | samtools sort -@ 5 -o /Scratch/jill/alignment_results_bwa/1045D_PE.bam
69	:	1709365609.459	126624.311	0	0	0	0	bwa mem -t 5 -R '@RG\tID:1045B\tSM:1045B\tPL:ILLUMINA' /Scratch/jill/reference/bslug.final.fa.gz /Scratch/jill/alignment_results_fastp/1045B_1.fq.gz /Scratch/jill/alignment_results_fastp/1045B_2.fq.gz | samtools sort -@ 5 -o /Scratch/jill/alignment_results_bwa/1045B_PE.bam
82	:	1709460091.172	 40536.049	0	0	0	0	bwa mem -t 5 -R '@RG\tID:1048D\tSM:1048D\tPL:ILLUMINA' /Scratch/jill/reference/bslug.final.fa.gz /Scratch/jill/alignment_results_fastp/1048D_1.fq.gz /Scratch/jill/alignment_results_fastp/1048D_2.fq.gz | samtools sort -@ 5 -o /Scratch/jill/alignment_results_bwa/1048D_PE.bam
86	:	1709468336.573	 35177.713	0	0	0	0	bwa mem -t 5 -R '@RG\tID:1049D\tSM:1049D\tPL:ILLUMINA' /Scratch/jill/reference/bslug.final.fa.gz /Scratch/jill/alignment_results_fastp/1049D_1.fq.gz /Scratch/jill/alignment_results_fastp/1049D_2.fq.gz | samtools sort -@ 5 -o /Scratch/jill/alignment_results_bwa/1049D_PE.bam
89	:	1709481446.302	 32000.276	0	0	0	0	bwa mem -t 5 -R '@RG\tID:1050C\tSM:1050C\tPL:ILLUMINA' /Scratch/jill/reference/bslug.final.fa.gz /Scratch/jill/alignment_results_fastp/1050C_1.fq.gz /Scratch/jill/alignment_results_fastp/1050C_2.fq.gz | samtools sort -@ 5 -o /Scratch/jill/alignment_results_bwa/1050C_PE.bam
88	:	1709474577.782	 41349.754	0	0	0	0	bwa mem -t 5 -R '@RG\tID:1050B\tSM:1050B\tPL:ILLUMINA' /Scratch/jill/reference/bslug.final.fa.gz /Scratch/jill/alignment_results_fastp/1050B_1.fq.gz /Scratch/jill/alignment_results_fastp/1050B_2.fq.gz | samtools sort -@ 5 -o /Scratch/jill/alignment_results_bwa/1050B_PE.bam
92	:	1709503514.329	 17233.744	0	0	0	0	bwa mem -t 5 -R '@RG\tID:1052A\tSM:1052A\tPL:ILLUMINA' /Scratch/jill/reference/bslug.final.fa.gz /Scratch/jill/alignment_results_fastp/1052A_1.fq.gz /Scratch/jill/alignment_results_fastp/1052A_2.fq.gz | samtools sort -@ 5 -o /Scratch/jill/alignment_results_bwa/1052A_PE.bam
68	:	1709362749.954	160922.864	0	0	0	0	bwa mem -t 5 -R '@RG\tID:1045A\tSM:1045A\tPL:ILLUMINA' /Scratch/jill/reference/bslug.final.fa.gz /Scratch/jill/alignment_results_fastp/1045A_1.fq.gz /Scratch/jill/alignment_results_fastp/1045A_2.fq.gz | samtools sort -@ 5 -o /Scratch/jill/alignment_results_bwa/1045A_PE.bam
87	:	1709472690.029	 52737.070	0	0	0	0	bwa mem -t 5 -R '@RG\tID:1050A\tSM:1050A\tPL:ILLUMINA' /Scratch/jill/reference/bslug.final.fa.gz /Scratch/jill/alignment_results_fastp/1050A_1.fq.gz /Scratch/jill/alignment_results_fastp/1050A_2.fq.gz | samtools sort -@ 5 -o /Scratch/jill/alignment_results_bwa/1050A_PE.bam
85	:	1709465902.012	 71718.901	0	0	0	0	bwa mem -t 5 -R '@RG\tID:1049C\tSM:1049C\tPL:ILLUMINA' /Scratch/jill/reference/bslug.final.fa.gz /Scratch/jill/alignment_results_fastp/1049C_1.fq.gz /Scratch/jill/alignment_results_fastp/1049C_2.fq.gz | samtools sort -@ 5 -o /Scratch/jill/alignment_results_bwa/1049C_PE.bam
83	:	1709461918.513	 79176.532	0	0	0	0	bwa mem -t 5 -R '@RG\tID:1049A\tSM:1049A\tPL:ILLUMINA' /Scratch/jill/reference/bslug.final.fa.gz /Scratch/jill/alignment_results_fastp/1049A_1.fq.gz /Scratch/jill/alignment_results_fastp/1049A_2.fq.gz | samtools sort -@ 5 -o /Scratch/jill/alignment_results_bwa/1049A_PE.bam
95	:	1709520748.095	 26231.862	0	0	0	0	bwa mem -t 5 -R '@RG\tID:1053B\tSM:1053B\tPL:ILLUMINA' /Scratch/jill/reference/bslug.final.fa.gz /Scratch/jill/alignment_results_fastp/1053B_1.fq.gz /Scratch/jill/alignment_results_fastp/1053B_2.fq.gz | samtools sort -@ 5 -o /Scratch/jill/alignment_results_bwa/1053B_PE.bam
94	:	1709515927.580	 32095.802	0	0	0	0	bwa mem -t 5 -R '@RG\tID:1053A\tSM:1053A\tPL:ILLUMINA' /Scratch/jill/reference/bslug.final.fa.gz /Scratch/jill/alignment_results_fastp/1053A_1.fq.gz /Scratch/jill/alignment_results_fastp/1053A_2.fq.gz | samtools sort -@ 5 -o /Scratch/jill/alignment_results_bwa/1053A_PE.bam
91	:	1709500627.273	 48025.105	0	0	0	0	bwa mem -t 5 -R '@RG\tID:1051A\tSM:1051A\tPL:ILLUMINA' /Scratch/jill/reference/bslug.final.fa.gz /Scratch/jill/alignment_results_fastp/1051A_1.fq.gz /Scratch/jill/alignment_results_fastp/1051A_2.fq.gz | samtools sort -@ 5 -o /Scratch/jill/alignment_results_bwa/1051A_PE.bam
90	:	1709492233.862	 59201.970	0	0	0	0	bwa mem -t 5 -R '@RG\tID:1050D\tSM:1050D\tPL:ILLUMINA' /Scratch/jill/reference/bslug.final.fa.gz /Scratch/jill/alignment_results_fastp/1050D_1.fq.gz /Scratch/jill/alignment_results_fastp/1050D_2.fq.gz | samtools sort -@ 5 -o /Scratch/jill/alignment_results_bwa/1050D_PE.bam
96	:	1709523672.915	 31627.167	0	0	0	0	bwa mem -t 5 -R '@RG\tID:BC1\tSM:BC1\tPL:ILLUMINA' /Scratch/jill/reference/bslug.final.fa.gz /Scratch/jill/alignment_results_fastp/BC1_1.fq.gz /Scratch/jill/alignment_results_fastp/BC1_2.fq.gz | samtools sort -@ 5 -o /Scratch/jill/alignment_results_bwa/BC1_PE.bam
93	:	1709513446.643	 43479.868	0	0	0	0	bwa mem -t 5 -R '@RG\tID:1052B\tSM:1052B\tPL:ILLUMINA' /Scratch/jill/reference/bslug.final.fa.gz /Scratch/jill/alignment_results_fastp/1052B_1.fq.gz /Scratch/jill/alignment_results_fastp/1052B_2.fq.gz | samtools sort -@ 5 -o /Scratch/jill/alignment_results_bwa/1052B_PE.bam
84	:	1709465886.395	 95560.279	0	0	0	0	bwa mem -t 5 -R '@RG\tID:1049B\tSM:1049B\tPL:ILLUMINA' /Scratch/jill/reference/bslug.final.fa.gz /Scratch/jill/alignment_results_fastp/1049B_1.fq.gz /Scratch/jill/alignment_results_fastp/1049B_2.fq.gz | samtools sort -@ 5 -o /Scratch/jill/alignment_results_bwa/1049B_PE.bam
101	:	1709548023.389	 14678.124	0	0	0	0	bwa mem -t 5 -R '@RG\tID:BC6\tSM:BC6\tPL:ILLUMINA' /Scratch/jill/reference/bslug.final.fa.gz /Scratch/jill/alignment_results_fastp/BC6_1.fq.gz /Scratch/jill/alignment_results_fastp/BC6_2.fq.gz | samtools sort -@ 5 -o /Scratch/jill/alignment_results_bwa/BC6_PE.bam
98	:	1709537621.663	 26054.774	0	0	0	0	bwa mem -t 5 -R '@RG\tID:BC3\tSM:BC3\tPL:ILLUMINA' /Scratch/jill/reference/bslug.final.fa.gz /Scratch/jill/alignment_results_fastp/BC3_1.fq.gz /Scratch/jill/alignment_results_fastp/BC3_2.fq.gz | samtools sort -@ 5 -o /Scratch/jill/alignment_results_bwa/BC3_PE.bam
100	:	1709546979.965	 17783.742	0	0	0	0	bwa mem -t 5 -R '@RG\tID:BC5\tSM:BC5\tPL:ILLUMINA' /Scratch/jill/reference/bslug.final.fa.gz /Scratch/jill/alignment_results_fastp/BC5_1.fq.gz /Scratch/jill/alignment_results_fastp/BC5_2.fq.gz | samtools sort -@ 5 -o /Scratch/jill/alignment_results_bwa/BC5_PE.bam
104	:	1709555300.108	 11353.465	0	0	0	0	bwa mem -t 5 -R '@RG\tID:BC9\tSM:BC9\tPL:ILLUMINA' /Scratch/jill/reference/bslug.final.fa.gz /Scratch/jill/alignment_results_fastp/BC9_1.fq.gz /Scratch/jill/alignment_results_fastp/BC9_2.fq.gz | samtools sort -@ 5 -o /Scratch/jill/alignment_results_bwa/BC9_PE.bam
108	:	1709563676.461	  5453.976	0	0	0	0	bwa mem -t 5 -R '@RG\tID:FC2\tSM:FC2\tPL:ILLUMINA' /Scratch/jill/reference/bslug.final.fa.gz /Scratch/jill/alignment_results_fastp/FC2_1.fq.gz /Scratch/jill/alignment_results_fastp/FC2_2.fq.gz | samtools sort -@ 5 -o /Scratch/jill/alignment_results_bwa/FC2_PE.bam
105	:	1709556926.581	 13250.405	0	0	0	0	bwa mem -t 5 -R '@RG\tID:FC10\tSM:FC10\tPL:ILLUMINA' /Scratch/jill/reference/bslug.final.fa.gz /Scratch/jill/alignment_results_fastp/FC10_1.fq.gz /Scratch/jill/alignment_results_fastp/FC10_2.fq.gz | samtools sort -@ 5 -o /Scratch/jill/alignment_results_bwa/FC10_PE.bam
97	:	1709525427.145	 46501.076	0	0	0	0	bwa mem -t 5 -R '@RG\tID:BC2\tSM:BC2\tPL:ILLUMINA' /Scratch/jill/reference/bslug.final.fa.gz /Scratch/jill/alignment_results_fastp/BC2_1.fq.gz /Scratch/jill/alignment_results_fastp/BC2_2.fq.gz | samtools sort -@ 5 -o /Scratch/jill/alignment_results_bwa/BC2_PE.bam
102	:	1709548652.426	 24759.822	0	0	0	0	bwa mem -t 5 -R '@RG\tID:BC7\tSM:BC7\tPL:ILLUMINA' /Scratch/jill/reference/bslug.final.fa.gz /Scratch/jill/alignment_results_fastp/BC7_1.fq.gz /Scratch/jill/alignment_results_fastp/BC7_2.fq.gz | samtools sort -@ 5 -o /Scratch/jill/alignment_results_bwa/BC7_PE.bam
103	:	1709551435.874	 27246.011	0	0	0	0	bwa mem -t 5 -R '@RG\tID:BC8\tSM:BC8\tPL:ILLUMINA' /Scratch/jill/reference/bslug.final.fa.gz /Scratch/jill/alignment_results_fastp/BC8_1.fq.gz /Scratch/jill/alignment_results_fastp/BC8_2.fq.gz | samtools sort -@ 5 -o /Scratch/jill/alignment_results_bwa/BC8_PE.bam
112	:	1709570176.994	  8952.013	0	0	0	0	bwa mem -t 5 -R '@RG\tID:FC6\tSM:FC6\tPL:ILLUMINA' /Scratch/jill/reference/bslug.final.fa.gz /Scratch/jill/alignment_results_fastp/FC6_1.fq.gz /Scratch/jill/alignment_results_fastp/FC6_2.fq.gz | samtools sort -@ 5 -o /Scratch/jill/alignment_results_bwa/FC6_PE.bam
99	:	1709541095.111	 39251.714	0	0	0	0	bwa mem -t 5 -R '@RG\tID:BC4\tSM:BC4\tPL:ILLUMINA' /Scratch/jill/reference/bslug.final.fa.gz /Scratch/jill/alignment_results_fastp/BC4_1.fq.gz /Scratch/jill/alignment_results_fastp/BC4_2.fq.gz | samtools sort -@ 5 -o /Scratch/jill/alignment_results_bwa/BC4_PE.bam
109	:	1709564763.714	 18710.750	0	0	0	0	bwa mem -t 5 -R '@RG\tID:FC3\tSM:FC3\tPL:ILLUMINA' /Scratch/jill/reference/bslug.final.fa.gz /Scratch/jill/alignment_results_fastp/FC3_1.fq.gz /Scratch/jill/alignment_results_fastp/FC3_2.fq.gz | samtools sort -@ 5 -o /Scratch/jill/alignment_results_bwa/FC3_PE.bam
114	:	1709573412.271	 10072.655	0	0	0	0	bwa mem -t 5 -R '@RG\tID:FC8\tSM:FC8\tPL:ILLUMINA' /Scratch/jill/reference/bslug.final.fa.gz /Scratch/jill/alignment_results_fastp/FC8_1.fq.gz /Scratch/jill/alignment_results_fastp/FC8_2.fq.gz | samtools sort -@ 5 -o /Scratch/jill/alignment_results_bwa/FC8_PE.bam
113	:	1709571928.261	 11870.470	0	0	0	0	bwa mem -t 5 -R '@RG\tID:FC7\tSM:FC7\tPL:ILLUMINA' /Scratch/jill/reference/bslug.final.fa.gz /Scratch/jill/alignment_results_fastp/FC7_1.fq.gz /Scratch/jill/alignment_results_fastp/FC7_2.fq.gz | samtools sort -@ 5 -o /Scratch/jill/alignment_results_bwa/FC7_PE.bam
107	:	1709562701.521	 22038.690	0	0	0	0	bwa mem -t 5 -R '@RG\tID:FC1\tSM:FC1\tPL:ILLUMINA' /Scratch/jill/reference/bslug.final.fa.gz /Scratch/jill/alignment_results_fastp/FC1_1.fq.gz /Scratch/jill/alignment_results_fastp/FC1_2.fq.gz | samtools sort -@ 5 -o /Scratch/jill/alignment_results_bwa/FC1_PE.bam
110	:	1709566653.580	 21449.292	0	0	0	0	bwa mem -t 5 -R '@RG\tID:FC4\tSM:FC4\tPL:ILLUMINA' /Scratch/jill/reference/bslug.final.fa.gz /Scratch/jill/alignment_results_fastp/FC4_1.fq.gz /Scratch/jill/alignment_results_fastp/FC4_2.fq.gz | samtools sort -@ 5 -o /Scratch/jill/alignment_results_bwa/FC4_PE.bam
120	:	1709583798.738	  9128.814	0	0	0	0	bwa mem -t 5 -R '@RG\tID:NR5\tSM:NR5\tPL:ILLUMINA' /Scratch/jill/reference/bslug.final.fa.gz /Scratch/jill/alignment_results_fastp/NR5_1.fq.gz /Scratch/jill/alignment_results_fastp/NR5_2.fq.gz | samtools sort -@ 5 -o /Scratch/jill/alignment_results_bwa/NR5_PE.bam
118	:	1709583474.473	 19435.185	0	0	0	0	bwa mem -t 5 -R '@RG\tID:NR3\tSM:NR3\tPL:ILLUMINA' /Scratch/jill/reference/bslug.final.fa.gz /Scratch/jill/alignment_results_fastp/NR3_1.fq.gz /Scratch/jill/alignment_results_fastp/NR3_2.fq.gz | samtools sort -@ 5 -o /Scratch/jill/alignment_results_bwa/NR3_PE.bam
116	:	1709579129.017	 25045.453	0	0	0	0	bwa mem -t 5 -R '@RG\tID:NR1\tSM:NR1\tPL:ILLUMINA' /Scratch/jill/reference/bslug.final.fa.gz /Scratch/jill/alignment_results_fastp/NR1_1.fq.gz /Scratch/jill/alignment_results_fastp/NR1_2.fq.gz | samtools sort -@ 5 -o /Scratch/jill/alignment_results_bwa/NR1_PE.bam
119	:	1709583484.933	 21851.128	0	0	0	0	bwa mem -t 5 -R '@RG\tID:NR4\tSM:NR4\tPL:ILLUMINA' /Scratch/jill/reference/bslug.final.fa.gz /Scratch/jill/alignment_results_fastp/NR4_1.fq.gz /Scratch/jill/alignment_results_fastp/NR4_2.fq.gz | samtools sort -@ 5 -o /Scratch/jill/alignment_results_bwa/NR4_PE.bam
115	:	1709578681.932	 27177.621	0	0	0	0	bwa mem -t 5 -R '@RG\tID:FC9\tSM:FC9\tPL:ILLUMINA' /Scratch/jill/reference/bslug.final.fa.gz /Scratch/jill/alignment_results_fastp/FC9_1.fq.gz /Scratch/jill/alignment_results_fastp/FC9_2.fq.gz | samtools sort -@ 5 -o /Scratch/jill/alignment_results_bwa/FC9_PE.bam
122	:	1709588102.882	 23229.855	0	0	0	0	bwa mem -t 5 -R '@RG\tID:NR7\tSM:NR7\tPL:ILLUMINA' /Scratch/jill/reference/bslug.final.fa.gz /Scratch/jill/alignment_results_fastp/NR7_1.fq.gz /Scratch/jill/alignment_results_fastp/NR7_2.fq.gz | samtools sort -@ 5 -o /Scratch/jill/alignment_results_bwa/NR7_PE.bam
111	:	1709569130.445	 42860.992	0	0	0	0	bwa mem -t 5 -R '@RG\tID:FC5\tSM:FC5\tPL:ILLUMINA' /Scratch/jill/reference/bslug.final.fa.gz /Scratch/jill/alignment_results_fastp/FC5_1.fq.gz /Scratch/jill/alignment_results_fastp/FC5_2.fq.gz | samtools sort -@ 5 -o /Scratch/jill/alignment_results_bwa/FC5_PE.bam
125	:	1709604174.477	  8949.888	0	0	0	0	bwa mem -t 5 -R '@RG\tID:PC2_1\tSM:PC2_1\tPL:ILLUMINA' /Scratch/jill/reference/bslug.final.fa.gz /Scratch/jill/alignment_results_fastp/PC2_1_1.fq.gz /Scratch/jill/alignment_results_fastp/PC2_1_2.fq.gz | samtools sort -@ 5 -o /Scratch/jill/alignment_results_bwa/PC2_1_PE.bam
106	:	1709561446.779	 52079.336	0	0	0	0	bwa mem -t 5 -R '@RG\tID:FC11\tSM:FC11\tPL:ILLUMINA' /Scratch/jill/reference/bslug.final.fa.gz /Scratch/jill/alignment_results_fastp/FC11_1.fq.gz /Scratch/jill/alignment_results_fastp/FC11_2.fq.gz | samtools sort -@ 5 -o /Scratch/jill/alignment_results_bwa/FC11_PE.bam
127	:	1709605859.560	 11158.709	0	0	0	0	bwa mem -t 5 -R '@RG\tID:PC2_3\tSM:PC2_3\tPL:ILLUMINA' /Scratch/jill/reference/bslug.final.fa.gz /Scratch/jill/alignment_results_fastp/PC2_3_1.fq.gz /Scratch/jill/alignment_results_fastp/PC2_3_2.fq.gz | samtools sort -@ 5 -o /Scratch/jill/alignment_results_bwa/PC2_3_PE.bam
124	:	1709602909.666	 14245.098	0	0	0	0	bwa mem -t 5 -R '@RG\tID:NR9\tSM:NR9\tPL:ILLUMINA' /Scratch/jill/reference/bslug.final.fa.gz /Scratch/jill/alignment_results_fastp/NR9_1.fq.gz /Scratch/jill/alignment_results_fastp/NR9_2.fq.gz | samtools sort -@ 5 -o /Scratch/jill/alignment_results_bwa/NR9_PE.bam
126	:	1709605336.070	 13005.215	0	0	0	0	bwa mem -t 5 -R '@RG\tID:PC2_2\tSM:PC2_2\tPL:ILLUMINA' /Scratch/jill/reference/bslug.final.fa.gz /Scratch/jill/alignment_results_fastp/PC2_2_1.fq.gz /Scratch/jill/alignment_results_fastp/PC2_2_2.fq.gz | samtools sort -@ 5 -o /Scratch/jill/alignment_results_bwa/PC2_2_PE.bam
117	:	1709580346.845	 40799.593	0	0	0	0	bwa mem -t 5 -R '@RG\tID:NR2\tSM:NR2\tPL:ILLUMINA' /Scratch/jill/reference/bslug.final.fa.gz /Scratch/jill/alignment_results_fastp/NR2_1.fq.gz /Scratch/jill/alignment_results_fastp/NR2_2.fq.gz | samtools sort -@ 5 -o /Scratch/jill/alignment_results_bwa/NR2_PE.bam
129	:	1709611991.471	 10466.082	0	0	0	0	bwa mem -t 5 -R '@RG\tID:PC_2\tSM:PC_2\tPL:ILLUMINA' /Scratch/jill/reference/bslug.final.fa.gz /Scratch/jill/alignment_results_fastp/PC_2_1.fq.gz /Scratch/jill/alignment_results_fastp/PC_2_2.fq.gz | samtools sort -@ 5 -o /Scratch/jill/alignment_results_bwa/PC_2_PE.bam
123	:	1709592927.562	 33415.973	0	0	0	0	bwa mem -t 5 -R '@RG\tID:NR8\tSM:NR8\tPL:ILLUMINA' /Scratch/jill/reference/bslug.final.fa.gz /Scratch/jill/alignment_results_fastp/NR8_1.fq.gz /Scratch/jill/alignment_results_fastp/NR8_2.fq.gz | samtools sort -@ 5 -o /Scratch/jill/alignment_results_bwa/NR8_PE.bam
121	:	1709584740.222	 42913.056	0	0	0	0	bwa mem -t 5 -R '@RG\tID:NR6\tSM:NR6\tPL:ILLUMINA' /Scratch/jill/reference/bslug.final.fa.gz /Scratch/jill/alignment_results_fastp/NR6_1.fq.gz /Scratch/jill/alignment_results_fastp/NR6_2.fq.gz | samtools sort -@ 5 -o /Scratch/jill/alignment_results_bwa/NR6_PE.bam
128	:	1709611332.742	 18410.113	0	0	0	0	bwa mem -t 5 -R '@RG\tID:PC_1\tSM:PC_1\tPL:ILLUMINA' /Scratch/jill/reference/bslug.final.fa.gz /Scratch/jill/alignment_results_fastp/PC_1_1.fq.gz /Scratch/jill/alignment_results_fastp/PC_1_2.fq.gz | samtools sort -@ 5 -o /Scratch/jill/alignment_results_bwa/PC_1_PE.bam
130	:	1709613124.372	 79722.288	0	0	0	0	bwa mem -t 5 -R '@RG\tID:PC_3\tSM:PC_3\tPL:ILLUMINA' /Scratch/jill/reference/bslug.final.fa.gz /Scratch/jill/alignment_results_fastp/PC_3_1.fq.gz /Scratch/jill/alignment_results_fastp/PC_3_2.fq.gz | samtools sort -@ 5 -o /Scratch/jill/alignment_results_bwa/PC_3_PE.bam
